NASAThes URI:	NASAThes term	Similarity	SWEET term	SWEET URI
http://synaptica.net/zthes/42114	earth atmosphere	1.00	earth atmosphere	http://sweetontology.net/realmearthreference/earthatmosphere
http://synaptica.net/zthes/42116	earth core	1.00	earth core	http://sweetontology.net/realmearthreference/earthcore
http://synaptica.net/zthes/42117	earth crust	1.00	earth crust	http://sweetontology.net/realmearthreference/earthcrust
http://synaptica.net/zthes/42121	earth ionosphere	1.00	earth ionosphere	http://sweetontology.net/realmearthreference/earthionosphere
http://synaptica.net/zthes/42165	eccentricity	1.00	eccentricity	http://sweetontology.net/relaspace/eccentricity
http://synaptica.net/zthes/61527	ecology	1.00	ecology	http://sweetontology.net/humanknowledgedomain/ecology
http://synaptica.net/zthes/61530	economics	1.00	economics	http://sweetontology.net/humanknowledgedomain/economics
http://synaptica.net/zthes/183152	eddy diffusion	1.00	eddy diffusion	http://sweetontology.net/phenmixing/eddydiffusion
http://synaptica.net/zthes/42211	efficiency	1.00	efficiency	http://sweetontology.net/prop/efficiency
http://synaptica.net/zthes/42211	efficiency	1.00	efficiency	http://sweetontology.net/propfraction/efficiency
http://synaptica.net/zthes/61534	ejecta	1.00	ejecta	http://sweetontology.net/matrsediment/ejecta
http://synaptica.net/zthes/61537	el nino	1.00	el nino	http://sweetontology.net/statetimecycle/elnino
http://synaptica.net/zthes/183166	elasticity	1.00	elasticity	http://sweetontology.net/propmass/elasticity
http://synaptica.net/zthes/42270	electric charge	1.00	electric charge	http://sweetontology.net/propcharge/electriccharge
http://synaptica.net/zthes/42278	electric current	1.00	electric current	http://sweetontology.net/procphysical/electriccurrent
http://synaptica.net/zthes/42278	electric current	1.00	electric current	http://sweetontology.net/propcharge/electriccurrent
http://synaptica.net/zthes/42284	electric field strength	1.00	electric field strength	http://sweetontology.net/propcharge/electricfieldstrength
http://synaptica.net/zthes/61548	electric potential	1.00	electric potential	http://sweetontology.net/propcharge/electricpotential
http://synaptica.net/zthes/183175	electrical conductivity	1.00	electrical conductivity	http://sweetontology.net/propconductivity/electricalconductivity
http://synaptica.net/zthes/42323	electricity	1.00	electricity	http://sweetontology.net/phenenergy/electricity
http://synaptica.net/zthes/61563	electrolysis	1.00	electrolysis	http://sweetontology.net/procchemical/electrolysis
http://synaptica.net/zthes/61567	electromagnetic radiation	1.00	electromagnetic radiation	http://sweetontology.net/procwave/electromagneticradiation
http://synaptica.net/zthes/183215	electron temperature	1.00	electron temperature	http://sweetontology.net/proptemperature/electrontemperature
http://synaptica.net/zthes/42513	elevation	1.00	elevation	http://sweetontology.net/propspaceheight/elevation
http://synaptica.net/zthes/42513	elevation	1.00	elevation	http://sweetontology.net/reprspacecoordinate/elevation
http://synaptica.net/zthes/42532	elongation	1.00	elongation	http://sweetontology.net/phensolid/elongation
http://synaptica.net/zthes/42545	emerging	1.00	emerging	http://sweetontology.net/reprspacedirection/emerging
http://synaptica.net/zthes/42546	emission	1.00	emission	http://sweetontology.net/phenreaction/emission
http://synaptica.net/zthes/42546	emission	1.00	emission	http://sweetontology.net/procwave/emission
http://synaptica.net/zthes/61611	emissivity	1.00	emissivity	http://sweetontology.net/propfraction/emissivity
http://synaptica.net/zthes/42549	emittance	1.00	emittance	http://sweetontology.net/propfraction/emittance
http://synaptica.net/zthes/183242	encoding	1.00	encoding	http://sweetontology.net/reprdataservicevalidation/encoding
http://synaptica.net/zthes/61618	endangered species	1.00	endangered species	http://sweetontology.net/phenecology/endangeredspecies
http://synaptica.net/zthes/42596	energy conservation	1.00	energy conservation	http://sweetontology.net/phenenergy/energyconservation
http://synaptica.net/zthes/183249	energy density	1.00	energy density	http://sweetontology.net/propenergy/energydensity
http://synaptica.net/zthes/42610	energy storage	1.00	energy storage	http://sweetontology.net/matrenergy/energystorage
http://synaptica.net/zthes/42638	enrichment	1.00	enrichment	http://sweetontology.net/procchemical/enrichment
http://synaptica.net/zthes/183261	enstrophy	1.00	enstrophy	http://sweetontology.net/proprotation/enstrophy
http://synaptica.net/zthes/61631	enthalpy	1.00	enthalpy	http://sweetontology.net/propenergy/enthalpy
http://synaptica.net/zthes/42645	entrainment	1.00	entrainment	http://sweetontology.net/phenmixing/entrainment
http://synaptica.net/zthes/61632	entropy	1.00	entropy	http://sweetontology.net/propenergy/entropy
http://synaptica.net/zthes/42664	environmental index	1.00	environmental index	http://sweetontology.net/propindex/environmentalindex
http://synaptica.net/zthes/42666	environmental monitoring	1.00	environmental monitoring	http://sweetontology.net/humanenvirassessment/environmentalmonitoring
http://synaptica.net/zthes/61642	epidemiology	1.00	epidemiology	http://sweetontology.net/humanknowledgedomain/epidemiology
http://synaptica.net/zthes/61658	erosion	1.00	erosion	http://sweetontology.net/phensolid/erosion
http://synaptica.net/zthes/61668	escape velocity	1.00	escape velocity	http://sweetontology.net/propspeed/escapevelocity
http://synaptica.net/zthes/42774	ethane	1.00	ethane	http://sweetontology.net/matrorganiccompound/ethane
http://synaptica.net/zthes/183309	ethanol	1.00	ethanol	http://sweetontology.net/matrenergy/ethanol
http://synaptica.net/zthes/183309	ethanol	1.00	ethanol	http://sweetontology.net/matrorganiccompound/ethanol
http://synaptica.net/zthes/61681	eutrophication	1.00	eutrophication	http://sweetontology.net/phenenvirimpact/eutrophication
http://synaptica.net/zthes/61683	evaluation	1.00	evaluation	http://sweetontology.net/humandecision/evaluation
http://synaptica.net/zthes/61684	evaporation	1.00	evaporation	http://sweetontology.net/procstatechange/evaporation
http://synaptica.net/zthes/61686	evapotranspiration	1.00	evapotranspiration	http://sweetontology.net/propspacethickness/evapotranspiration
http://synaptica.net/zthes/42835	evening	1.00	evening	http://sweetontology.net/reprtimeday/evening
http://synaptica.net/zthes/61691	excitation	1.00	excitation	http://sweetontology.net/procwave/excitation
http://synaptica.net/zthes/42852	excretion	1.00	excretion	http://sweetontology.net/phenbiol/excretion
http://synaptica.net/zthes/61696	exosphere	1.00	exosphere	http://sweetontology.net/realmastrohelio/exosphere
http://synaptica.net/zthes/42879	expansion	1.00	expansion	http://sweetontology.net/procphysical/expansion
http://synaptica.net/zthes/42879	expansion	1.00	expansion	http://sweetontology.net/reprmathsolution/expansion
http://synaptica.net/zthes/61698	exploration	1.00	exploration	http://sweetontology.net/humancommerce/exploration
http://synaptica.net/zthes/42965	exposure	1.00	exposure	http://sweetontology.net/phenbiol/exposure
http://synaptica.net/zthes/42965	exposure	1.00	exposure	http://sweetontology.net/proptime/exposure
http://synaptica.net/zthes/42976	extinction	1.00	extinction	http://sweetontology.net/phenenvirimpact/extinction
http://synaptica.net/zthes/42976	extinction	1.00	extinction	http://sweetontology.net/procwave/extinction
http://synaptica.net/zthes/42978	extraction	1.00	extraction	http://sweetontology.net/humancommerce/extraction
http://synaptica.net/zthes/42978	extraction	1.00	extraction	http://sweetontology.net/phengeolfault/extraction
http://synaptica.net/zthes/183365	f layer	1.00	f layer	http://sweetontology.net/realmastrohelio/flayer
http://synaptica.net/zthes/43056	failure	1.00	failure	http://sweetontology.net/phensolid/failure
http://synaptica.net/zthes/43067	falling	1.00	falling	http://sweetontology.net/procphysical/falling
http://synaptica.net/zthes/43067	falling	1.00	falling	http://sweetontology.net/relasci/falling
http://synaptica.net/zthes/183385	fauna	1.00	fauna	http://sweetontology.net/matranimal/fauna
http://synaptica.net/zthes/61732	feedback	1.00	feedback	http://sweetontology.net/phensystemcomplexity/feedback
http://synaptica.net/zthes/43157	fertility	1.00	fertility	http://sweetontology.net/proptimefrequency/fertility
http://synaptica.net/zthes/43158	fertilization	1.00	fertilization	http://sweetontology.net/phenbiol/fertilization
http://synaptica.net/zthes/61744	field of view	1.00	field of view	http://sweetontology.net/propspacemultidimensional/fieldofview
http://synaptica.net/zthes/61745	field strength	1.00	field strength	http://sweetontology.net/propquantity/fieldstrength
http://synaptica.net/zthes/43215	fine structure	1.00	fine structure	http://sweetontology.net/statesolid/finestructure
http://synaptica.net/zthes/183424	fish	1.00	fish	http://sweetontology.net/matranimal/fish
http://synaptica.net/zthes/43251	fishing	1.00	fishing	http://sweetontology.net/humanagriculture/fishing
http://synaptica.net/zthes/43261	fitting	1.00	fitting	http://sweetontology.net/reprdataserviceanalysis/fitting
http://synaptica.net/zthes/183428	fix	1.00	fix	http://sweetontology.net/staterolechemical/fix
http://synaptica.net/zthes/43314	flattening	1.00	flattening	http://sweetontology.net/relaspace/flattening
http://synaptica.net/zthes/183440	flexure	1.00	flexure	http://sweetontology.net/propmass/flexure
http://synaptica.net/zthes/43326	flicker	1.00	flicker	http://sweetontology.net/phenwavenoise/flicker
http://synaptica.net/zthes/43366	floating	1.00	floating	http://sweetontology.net/statephysical/floating
http://synaptica.net/zthes/183446	flora	1.00	flora	http://sweetontology.net/matrplant/flora
http://synaptica.net/zthes/183453	fluctuation	1.00	fluctuation	http://sweetontology.net/phensystemcomplexity/fluctuation
http://synaptica.net/zthes/43405	fluence	1.00	fluence	http://sweetontology.net/propcount/fluence
http://synaptica.net/zthes/61797	fluorescence	1.00	fluorescence	http://sweetontology.net/procchemical/fluorescence
http://synaptica.net/zthes/43433	fluorine	1.00	fluorine	http://sweetontology.net/matrelement/fluorine
http://synaptica.net/zthes/43447	flushing	1.00	flushing	http://sweetontology.net/procphysical/flushing
http://synaptica.net/zthes/61803	flux density	1.00	flux density	http://sweetontology.net/propenergyflux/fluxdensity
http://synaptica.net/zthes/61812	fog	1.00	fog	http://sweetontology.net/phenatmofog/fog
http://synaptica.net/zthes/61814	food chain	1.00	food chain	http://sweetontology.net/phenecology/foodchain
http://synaptica.net/zthes/43517	formaldehyde	1.00	formaldehyde	http://sweetontology.net/matrorganiccompound/formaldehyde
http://synaptica.net/zthes/43519	format	1.00	format	http://sweetontology.net/reprdataformat/format
http://synaptica.net/zthes/43524	formic acid	1.00	formic acid	http://sweetontology.net/matrorganiccompound/formicacid
http://synaptica.net/zthes/61824	fourier analysis	1.00	fourier analysis	http://sweetontology.net/reprdataserviceanalysis/fourieranalysis
http://synaptica.net/zthes/43590	freezing	1.00	freezing	http://sweetontology.net/procstatechange/freezing
http://synaptica.net/zthes/55673	frequency domain analysis	1.00	frequency domain analysis	http://sweetontology.net/reprdataserviceanalysis/frequencydomainanalysis
http://synaptica.net/zthes/61848	fresh water	1.00	fresh water	http://sweetontology.net/matrwater/freshwater
http://synaptica.net/zthes/43626	fresnel diffraction	1.00	fresnel diffraction	http://sweetontology.net/procwave/fresneldiffraction
http://synaptica.net/zthes/61852	friction	1.00	friction	http://sweetontology.net/procphysical/friction
http://synaptica.net/zthes/43648	frost	1.00	frost	http://sweetontology.net/matrwater/frost
http://synaptica.net/zthes/61856	froude number	1.00	froude number	http://sweetontology.net/propdimensionlessratio/froudenumber
http://synaptica.net/zthes/43696	fungi	1.00	fungi	http://sweetontology.net/matrplant/fungi
http://synaptica.net/zthes/43854	gasification	1.00	gasification	http://sweetontology.net/phenenergy/gasification
http://synaptica.net/zthes/43854	gasification	1.00	gasification	http://sweetontology.net/procstatechange/gasification
http://synaptica.net/zthes/183567	gelbstoff	1.00	gelbstoff	http://sweetontology.net/matrbiomass/gelbstoff
http://synaptica.net/zthes/43913	genetics	1.00	genetics	http://sweetontology.net/humanknowledgedomain/genetics
http://synaptica.net/zthes/61915	geochemistry	1.00	geochemistry	http://sweetontology.net/humanknowledgedomain/geochemistry
http://synaptica.net/zthes/61917	geodesy	1.00	geodesy	http://sweetontology.net/humanknowledgedomain/geodesy
http://synaptica.net/zthes/61928	geology	1.00	geology	http://sweetontology.net/humanknowledgedomain/geology
http://synaptica.net/zthes/183582	geomagnetic field	1.00	geomagnetic field	http://sweetontology.net/phenelecmag/geomagneticfield
http://synaptica.net/zthes/61930	geomagnetism	1.00	geomagnetism	http://sweetontology.net/phenhelio/geomagnetism
http://synaptica.net/zthes/61940	geophysics	1.00	geophysics	http://sweetontology.net/humanknowledgedomain/geophysics
http://synaptica.net/zthes/61941	geopotential	1.00	geopotential	http://sweetontology.net/propenergy/geopotential
http://synaptica.net/zthes/61942	geopotential height	1.00	geopotential height	http://sweetontology.net/propspaceheight/geopotentialheight
http://synaptica.net/zthes/183591	geosphere	1.00	geosphere	http://sweetontology.net/realm/geosphere
http://synaptica.net/zthes/61947	geostrophic wind	1.00	geostrophic wind	http://sweetontology.net/phenatmowind/geostrophicwind
http://synaptica.net/zthes/44015	gibbs free energy	1.00	gibbs free energy	http://sweetontology.net/propenergy/gibbsfreeenergy
http://synaptica.net/zthes/44033	glass	1.00	glass	http://sweetontology.net/matrmineral/glass
http://synaptica.net/zthes/61969	global positioning system	1.00	global positioning system	http://sweetontology.net/matrinstrument/globalpositioningsystem
http://synaptica.net/zthes/44056	global warming	1.00	global warming	http://sweetontology.net/phenplanetclimate/globalwarming
http://synaptica.net/zthes/61984	goodness of fit	1.00	goodness of fit	http://sweetontology.net/reprmathstatistics/goodnessoffit
http://synaptica.net/zthes/44123	grain size	1.00	grain size	http://sweetontology.net/propspacedistance/grainsize
http://synaptica.net/zthes/44150	graupel	1.00	graupel	http://sweetontology.net/phenatmoprecipitation/graupel
http://synaptica.net/zthes/183635	gravitational potential	1.00	gravitational potential	http://sweetontology.net/propenergy/gravitationalpotential
