GCMD UID	GCMD term	Similarity	SWEET term	SWEET IRI
3ff1adcf-563f-47b3-902e-0231051dc8e7	stability	1.00	stability	http://sweetontology.net/statesystem/stability
f433284b-5def-465b-a532-62f0961294d0	cleavage	1.00	cleavage	http://sweetontology.net/phensolid/cleavage
ee3df8b7-0b0b-40ed-b9fa-cc3205d95669	color	1.00	color	http://sweetontology.net/propordinal/color
953aecfe-a93d-4994-906f-5a1f8c4baa76	hardness	1.00	hardness	http://sweetontology.net/propmass/hardness
f8740a28-ec13-4ce8-8541-2ecae035b297	luminescence	1.00	luminescence	http://sweetontology.net/procchemical/luminescence
93aee4f9-2bcc-4208-b538-0c92f1ac1f42	luster	1.00	luster	http://sweetontology.net/propordinal/luster
94bc302a-d9ce-4f8f-982b-08a35772e5e9	reflection	1.00	reflection	http://sweetontology.net/procwave/reflection
0cbc201c-f58a-44a2-9515-f23eefc9be03	stability	1.00	stability	http://sweetontology.net/statesystem/stability
d9add64c-1764-4ddb-b088-71c77084a2f5	cleavage	1.00	cleavage	http://sweetontology.net/phensolid/cleavage
f54cb873-f20a-4476-835e-fd968c9b1937	color	1.00	color	http://sweetontology.net/propordinal/color
a2c042a4-2658-48c1-a511-7a5dbff2b63d	hardness	1.00	hardness	http://sweetontology.net/propmass/hardness
83aff0db-35fd-45f9-b409-692b17941f79	luminescence	1.00	luminescence	http://sweetontology.net/procchemical/luminescence
651a6368-251e-45f6-8496-1f798de85db5	luster	1.00	luster	http://sweetontology.net/propordinal/luster
547c2bee-40ce-4b23-8338-5fa7c6ad8a8d	reflection	1.00	reflection	http://sweetontology.net/procwave/reflection
a1d083b5-3233-4053-a479-4eb7d347c34b	stability	1.00	stability	http://sweetontology.net/statesystem/stability
5a8bc1e7-a74d-4acc-9ac2-8fea047068a8	luster	1.00	luster	http://sweetontology.net/propordinal/luster
a40aafdc-dcc0-43f0-bc57-3a567631fa3b	cleavage	1.00	cleavage	http://sweetontology.net/phensolid/cleavage
d8bea85a-4578-410f-b58a-4927b8963aef	color	1.00	color	http://sweetontology.net/propordinal/color
1545d45e-a4e6-43bd-a3ae-8d3a0a25b41e	hardness	1.00	hardness	http://sweetontology.net/propmass/hardness
307f8625-b4cf-4856-9d62-b200e94429a2	luminescence	1.00	luminescence	http://sweetontology.net/procchemical/luminescence
1c44d356-308d-4f92-8fe4-201edff3a02e	luster	1.00	luster	http://sweetontology.net/propordinal/luster
f2057998-1d06-4e58-9177-447942355d66	reflection	1.00	reflection	http://sweetontology.net/procwave/reflection
3feb3e65-5a44-46db-ba7b-ceb695e4fb50	stability	1.00	stability	http://sweetontology.net/statesystem/stability
6a22f994-b311-4042-b517-35612ccf2bb6	cleavage	1.00	cleavage	http://sweetontology.net/phensolid/cleavage
bac88c42-fd8d-4970-878d-441977f00ffc	color	1.00	color	http://sweetontology.net/propordinal/color
70cebb8f-f944-4fe7-be08-1ed86d50eb7c	hardness	1.00	hardness	http://sweetontology.net/propmass/hardness
a8f6fca6-7a5e-49f7-9b32-813aaf42d0db	luminescence	1.00	luminescence	http://sweetontology.net/procchemical/luminescence
2e806852-5790-484f-9aee-a7cfc6683ec0	luster	1.00	luster	http://sweetontology.net/propordinal/luster
9911bf57-9d52-4fb3-a915-9e522e9845d5	reflection	1.00	reflection	http://sweetontology.net/procwave/reflection
07d5a2e4-47ef-4bee-81a7-42ef2eb7a77c	stability	1.00	stability	http://sweetontology.net/statesystem/stability
8b726747-6eba-4ce6-bfc6-ee84616a1862	coal	1.00	coal	http://sweetontology.net/matrnaturalresource/coal
b5ae8710-8c7e-48ab-bf0f-2f18b2598a5a	cleavage	1.00	cleavage	http://sweetontology.net/phensolid/cleavage
e0c40575-4033-4e91-9874-3cd83ce80bc1	color	1.00	color	http://sweetontology.net/propordinal/color
99d75da3-aa22-4d29-9a56-7e0413665031	hardness	1.00	hardness	http://sweetontology.net/propmass/hardness
3e705ebc-c58f-460d-b5e7-1da05ee45cc1	luminescence	1.00	luminescence	http://sweetontology.net/procchemical/luminescence
1fca9e52-07fa-424b-b75a-ef1003e77b56	luster	1.00	luster	http://sweetontology.net/propordinal/luster
73e9349c-08db-4ca5-87f8-bbe785c25629	reflection	1.00	reflection	http://sweetontology.net/procwave/reflection
54a4a67a-b1ed-429b-876b-a595164a807c	stability	1.00	stability	http://sweetontology.net/statesystem/stability
3ef98fe3-3471-414b-8b8c-e88d43c6aeaf	neotectonics	1.00	neotectonics	http://sweetontology.net/humanknowledgedomain/neotectonics
5e7a091a-894f-423f-a431-ab52cf205311	isostatic rebound	1.00	isostatic rebound	http://sweetontology.net/phengeoltectonic/isostaticrebound
5d7f7568-bfc3-4c11-b446-c4f6488c8ae9	strain	1.00	strain	http://sweetontology.net/phensolid/strain
efe175a0-100b-404b-a702-2e179bee034a	stratigraphic sequence	1.00	stratigraphic sequence	http://sweetontology.net/phengeol/stratigraphicsequence
29dbe37e-22e6-4d02-844f-60359fbbc130	stress	1.00	stress	http://sweetontology.net/phensystem/stress
29dbe37e-22e6-4d02-844f-60359fbbc130	stress	1.00	stress	http://sweetontology.net/proppressure/stress
71e9bc66-6f8c-41ec-8b22-2fe390223639	plate tectonics	1.00	plate tectonics	http://sweetontology.net/humanknowledgedomain/platetectonics
1faaede0-2cd6-4447-b28b-0a28d9e2d067	volcanic activity	1.00	volcanic activity	http://sweetontology.net/phengeolvolcano/volcanicactivity
1e17c8d3-81d0-473c-8f24-d2a4ea52b6b9	tectonics	1.00	tectonics	http://sweetontology.net/humanknowledgedomain/tectonics
2b9ad978-d986-4d63-b477-0f5efc8ace72	solid earth	1.00	solid earth	http://sweetontology.net/realmgeol/solidearth
0a81d67a-102b-4611-a38c-dbfdd7ba4e7d	gamma ray	1.00	gamma ray	http://sweetontology.net/matrparticle/gammaray
73629546-592e-41ed-bfde-feb4c94415fb	brightness temperature	1.00	brightness temperature	http://sweetontology.net/proptemperature/brightnesstemperature
68c2baba-b9b9-41d4-89bf-07488728bc4f	thermal infrared	1.00	thermal infrared	http://sweetontology.net/statespectralband/thermalinfrared
6182be8b-d006-4327-994d-6f27c7e4d9a9	lidar	1.00	lidar	http://sweetontology.net/matrinstrument/lidar
570397b4-3b45-4e12-85c3-ef26779a2c96	antenna temperature	1.00	antenna temperature	http://sweetontology.net/proptemperature/antennatemperature
d8525750-2ca4-4b1f-a717-08fda61fd547	brightness temperature	1.00	brightness temperature	http://sweetontology.net/proptemperature/brightnesstemperature
66700628-2b62-4466-999e-faeb15ca4da5	microwave	1.00	microwave	http://sweetontology.net/statespectralband/microwave
5d6377ee-def2-4457-b780-6bcb202d7e3e	doppler velocity	1.00	doppler velocity	http://sweetontology.net/propspeed/dopplervelocity
829e91f4-f351-4012-bb0a-208302fb11c2	radial velocity	1.00	radial velocity	http://sweetontology.net/propspeed/radialvelocity
11e14ac8-e9f3-4737-b83d-98668ad975ed	sigma naught	1.00	sigma naught	http://sweetontology.net/reprspacecoordinate/sigmanaught
d3b7c3c0-e644-4f01-94da-dfebe854c0d1	radar	1.00	radar	http://sweetontology.net/matrinstrument/radar
d7ef7608-01f5-4e95-9fd9-7dc2aa36113d	radio wave	1.00	radio wave	http://sweetontology.net/statespectralband/radiowave
7a0ab5f9-2317-4217-a081-8d4a46eb5334	geolocation	1.00	geolocation	http://sweetontology.net/reprdataservicegeospatial/geolocation
733092b1-4256-433a-85fe-78c912f21f80	total pressure	1.00	total pressure	http://sweetontology.net/proppressure/totalpressure
3ef1cc7b-2864-46e3-b399-fcc1fbcf0d9b	total temperature	1.00	total temperature	http://sweetontology.net/proptemperature/totaltemperature
5d290bd8-049b-4002-86c8-8acba563d0e1	solar wind	1.00	solar wind	http://sweetontology.net/phenhelio/solarwind
1ef327e1-6139-49ff-87c3-f959ea75a511	corona	1.00	corona	http://sweetontology.net/realmastrostar/corona
1ef327e1-6139-49ff-87c3-f959ea75a511	corona	1.00	corona	http://sweetontology.net/realmgeolconstituent/corona
2e83362e-d8f8-4bca-83fd-bae360ebe94b	solar activity	1.00	solar activity	http://sweetontology.net/phenstar/solaractivity
0b2ca4d1-a225-4243-90eb-1b482fb094a5	total electron content	1.00	total electron content	http://sweetontology.net/propcount/totalelectroncontent
ff79c018-8d61-4811-91bc-c4ddea29677c	firn	1.00	firn	http://sweetontology.net/matrwater/firn
84fff9f2-4dad-4ff8-9d10-cacd6a1864fb	glacier terminus	1.00	glacier terminus	http://sweetontology.net/realmcryo/glacierterminus
ecbe9f17-6012-4e39-a707-713973b7d167	water table	1.00	water table	http://sweetontology.net/realmhydro/watertable
0976b778-91be-40e7-9ed7-ebbf214bb818	discharge	1.00	discharge	http://sweetontology.net/phenhydro/discharge
d2d4ee50-99ed-4ee7-b957-22271a60c031	dispersion	1.00	dispersion	http://sweetontology.net/procwave/dispersion
6a2107ab-38ab-42dc-beb0-8ba5f65e8022	drainage	1.00	drainage	http://sweetontology.net/phenhydro/drainage
638a22af-4e97-450e-a278-b81338443230	infiltration	1.00	infiltration	http://sweetontology.net/phenhydro/infiltration
d64094ae-774b-4435-8f2e-a54d114e5555	percolation	1.00	percolation	http://sweetontology.net/phenhydro/percolation
2ddd003d-c19f-4336-9837-316cce5efe0b	albedo	1.00	albedo	http://sweetontology.net/propfraction/albedo
2565d1be-7468-4969-9367-e21719c006a1	avalanche	1.00	avalanche	http://sweetontology.net/phengeolgeomorphology/avalanche
67648fff-9415-4a36-a1f6-ef028dd1d9b5	depth hoar	1.00	depth hoar	http://sweetontology.net/matrwater/depthhoar
f3743f11-06bb-4337-969a-d5616b96038f	frost	1.00	frost	http://sweetontology.net/matrwater/frost
6a7eed90-327a-4609-b952-c9617445a1d1	permafrost	1.00	permafrost	http://sweetontology.net/realmsoil/permafrost
6a08f79f-a621-4f8c-b5d5-e1335f9cbcec	snow cover	1.00	snow cover	http://sweetontology.net/phenhydro/snowcover
6a08f79f-a621-4f8c-b5d5-e1335f9cbcec	snow cover	1.00	snow cover	http://sweetontology.net/propspacethickness/snowcover
1f10a307-df15-43e2-b3fa-5fe6df619f98	snow facies	1.00	snow facies	http://sweetontology.net/matrwater/snowfacies
47d8d3db-9aea-49f3-8edd-5216736a85ef	snow water equivalent	1.00	snow water equivalent	http://sweetontology.net/propspacethickness/snowwaterequivalent
06741402-492e-4cda-926b-8897b15450e7	whiteout	1.00	whiteout	http://sweetontology.net/phenatmo/whiteout
06741402-492e-4cda-926b-8897b15450e7	whiteout	1.00	whiteout	http://sweetontology.net/phenatmosky/whiteout
609f7831-5145-4a5c-bd58-d0b426058740	base flow	1.00	base flow	http://sweetontology.net/phenhydro/baseflow
269c7277-fa8f-4c1c-bd8b-ab772c1df4e5	drainage	1.00	drainage	http://sweetontology.net/phenhydro/drainage
960037c5-57b1-4cdf-84be-4542beee7d5a	hydropattern	1.00	hydropattern	http://sweetontology.net/propindex/hydropattern
d4e8b5c5-9203-4982-82bc-2611b517ffdb	hydroperiod	1.00	hydroperiod	http://sweetontology.net/proptime/hydroperiod
c6c0c5dd-c0ca-4670-bbaa-c22d39e73570	inundation	1.00	inundation	http://sweetontology.net/phensystem/inundation
f6a54329-486b-4d5f-b105-c639cec42351	runoff	1.00	runoff	http://sweetontology.net/phenhydro/runoff
5cb5d5b9-0c0b-497f-a4ea-a8cece52d13d	stage height	1.00	stage height	http://sweetontology.net/propspacethickness/stageheight
5debb283-51e4-435e-b2a2-e8e2a977220d	surface water	1.00	surface water	http://sweetontology.net/realmhydro/surfacewater
62ee81e7-9f5a-4af5-a086-f4c402c7d19d	acid rain	1.00	acid rain	http://sweetontology.net/phenatmotransport/acidrain
fa892a9e-523b-424e-bf02-1a8d1e618985	arsenic	1.00	arsenic	http://sweetontology.net/matrelement/arsenic
e5a658d5-74db-4022-894f-edc8d297767a	calcium	1.00	calcium	http://sweetontology.net/matrelement/calcium
9ab53717-17f1-4259-b425-0eed19c31884	chromium	1.00	chromium	http://sweetontology.net/matrelement/chromium
78fb5691-136d-40f8-a834-6e6f4cd768ff	copper	1.00	copper	http://sweetontology.net/matrelement/copper
0965eb7b-6bd3-48a3-aa2a-52d7e2dda8ad	iron	1.00	iron	http://sweetontology.net/matrelement/iron
6fe420c1-2285-4031-babe-f0243c59a617	lead	1.00	lead	http://sweetontology.net/matrelement/lead
6fe420c1-2285-4031-babe-f0243c59a617	lead	1.00	lead	http://sweetontology.net/realmcryo/lead
38f99d8b-80af-439a-9d3f-1e72aef5d7c3	magnesium	1.00	magnesium	http://sweetontology.net/matrelement/magnesium
9c90825c-a35f-4165-8248-e90ab869f8ec	organic matter	1.00	organic matter	http://sweetontology.net/realmsoil/organicmatter
072721be-eb8b-4ac4-9354-251dbf74ade0	potassium	1.00	potassium	http://sweetontology.net/matrelement/potassium
b2318fb3-788c-4f36-a1d1-36670d2da747	selenium	1.00	selenium	http://sweetontology.net/matrelement/selenium
ab12b3d6-2cbf-4a5a-a410-1d23afe906d8	zinc	1.00	zinc	http://sweetontology.net/matrelement/zinc
b632d0cc-d4b0-458e-a182-16bbd2a5ab05	dissolved oxygen	1.00	dissolved oxygen	http://sweetontology.net/matr/dissolvedoxygen
bf03dba8-2881-44ac-abfc-ba3353f67a24	nitrogen	1.00	nitrogen	http://sweetontology.net/matrelement/nitrogen
ee92daf8-d0da-4476-b389-0485114cbbe9	organic matter	1.00	organic matter	http://sweetontology.net/realmsoil/organicmatter
7d82a1f7-aa6e-47c7-8eb3-78bfe2e4349b	total dissolved solids	1.00	total dissolved solids	http://sweetontology.net/propchemical/totaldissolvedsolids
a74059fe-6b15-4b55-8ea5-4a65b66c7e11	alkalinity	1.00	alkalinity	http://sweetontology.net/propchemical/alkalinity
d14389d9-54f5-41a0-b8e8-dc9d8f87e4e2	conductivity	1.00	conductivity	http://sweetontology.net/propconductivity/conductivity
53d36c39-3cb1-44db-9746-feee86cbe9d7	eutrophication	1.00	eutrophication	http://sweetontology.net/phenenvirimpact/eutrophication
e82c0632-5a3c-4da2-ba10-55c0fc222580	organic matter	1.00	organic matter	http://sweetontology.net/realmsoil/organicmatter
dac96944-5a5e-4b2a-802d-74627bb93db9	potability	1.00	potability	http://sweetontology.net/statechemical/potability
0eaf009f-f92b-48b5-8a71-9c44c80d03d4	turbidity	1.00	turbidity	http://sweetontology.net/propindex/turbidity
14625f2a-4186-4377-a0d9-88998bb6b775	ph	1.00	ph	http://sweetontology.net/propchemical/ph
4497eb1b-b64d-46ff-a18d-37d217430777	index of biotic integrity	1.00	index of biotic integrity	http://sweetontology.net/propindex/indexofbioticintegrity
f082ad51-4ce4-4ffe-be50-6753c4f997ae	global positioning systems	0.98	global positioning system	http://sweetontology.net/matrinstrument/globalpositioningsystem
1f3c543d-9ca9-4db4-b4a5-d3e2fd71e4a4	volatile organic compounds	0.98	volatile organic compound	http://sweetontology.net/matrorganiccompound/volatileorganiccompound
079724fa-ff86-4195-aee0-51a4d6dd73bb	environmental assessments	0.98	environmental assessment	http://sweetontology.net/humanenvirassessment/environmentalassessment
cdab2cca-6767-427e-b464-09fe26ec59db	chlorinated hydrocarbons	0.98	chlorinated hydrocarbon	http://sweetontology.net/matrorganiccompound/chlorinatedhydrocarbon
f6b97280-74d0-4233-bd17-f9f3d9dd21c2	hydrochlorofluorocarbons	0.98	hydrochlorofluorocarbon	http://sweetontology.net/matrorganiccompound/hydrochlorofluorocarbon
5f2ec7b9-3e8c-4d12-bba6-0f84c08729e0	extinction coefficients	0.98	extinction coefficient	http://sweetontology.net/propspacedistance/extinctioncoefficient
103f1165-1008-4caa-bf77-5259ae1a7a36	straitigraphic sequence	0.98	stratigraphic sequence	http://sweetontology.net/phengeol/stratigraphicsequence
da436e9b-60e5-4a5f-a50a-08794d62bca8	extratropical cyclones	0.98	extratropical cyclone	http://sweetontology.net/phenatmopressure/extratropicalcyclone
9361962c-cfc7-4428-8843-b3502718c382	terrestrial ecosystems	0.98	terrestrial ecosystem	http://sweetontology.net/realmbiolbiome/terrestrialecosystem
6d486f25-7477-4da9-96ae-0091596ed4d2	coronal mass ejections	0.98	coronal mass ejection	http://sweetontology.net/phenstar/coronalmassejection
9015e65f-bbae-4855-a4b6-1bfa601752bd	biogeochemical cycles	0.98	biogeochemical cycle	http://sweetontology.net/phencyclematerial/biogeochemicalcycle
ad73e951-fb5b-4a0b-b034-9469a8bfccaa	freshwater ecosystems	0.98	freshwater ecosystem	http://sweetontology.net/realmbiolbiome/freshwaterecosystem
3f4cfc81-7745-43d9-b313-f68cdf72359b	environmental impacts	0.98	environmental impact	http://sweetontology.net/phenenvirimpact/environmentalimpact
3d352f0f-f69f-44c4-b345-aa9230fbd6ca	hydrogenous sediments	0.98	hydrogenous sediment	http://sweetontology.net/matrsediment/hydrogenoussediment
31cf96eb-7fcd-490d-9e10-7f17dc12e1e3	terrigenous sediments	0.98	terrigenous sediment	http://sweetontology.net/matrsediment/terrigenoussediment
f1e6caa5-2c97-407d-a0db-7bf01794d8e3	biogeochemical cycles	0.98	biogeochemical cycle	http://sweetontology.net/phencyclematerial/biogeochemicalcycle
5dee7d0e-e13e-4974-9750-79d5cd886c7a	isostatic adjustments	0.98	isostatic adjustment	http://sweetontology.net/phengeoltectonic/isostaticadjustment
02836842-3d46-46e0-a816-bd2f407f3fb3	seismic surface waves	0.98	seismic surface wave	http://sweetontology.net/phengeolseismicity/seismicsurfacewave
a5e36040-cc5e-46d1-aeee-f49902e943b2	dewpoint depression	0.97	dew point depression	http://sweetontology.net/proptemperature/dewpointdepression
edfe982b-a5bb-4001-83fa-f46f90f69b79	subtropical cyclones	0.97	subtropical cyclone	http://sweetontology.net/phenatmopressure/subtropicalcyclone
07f7ea8e-cf94-4421-923a-539e12dbeb95	industrial emissions	0.97	industrial emission	http://sweetontology.net/phenreaction/industrialemission
dffe5a35-09af-4413-bdd3-a5aedfeb49cc	saltwater intrusion	0.97	salt water intrusion	http://sweetontology.net/phenenvirimpact/saltwaterintrusion
4a11a257-99c6-4f87-8884-2a2aa46a49fa	saltwater intrusion	0.97	salt water intrusion	http://sweetontology.net/phenenvirimpact/saltwaterintrusion
e78ae4ce-807a-4417-ad6e-a458c6da6638	chlorofluorocarbons	0.97	chlorofluorocarbon	http://sweetontology.net/matrorganiccompound/chlorofluorocarbon
a91a00f7-05ed-4633-9fac-1772a48b6342	continental margins	0.97	continental margin	http://sweetontology.net/realmgeolcontinental/continentalmargin
ed5106fd-a73f-4203-87a3-9c9e7e85dcfc	hydrofluorocarbons	0.97	hydrofluorocarbon	http://sweetontology.net/matrorganiccompound/hydrofluorocarbon
c6455081-132d-4661-bb5f-22edf2f90800	aquatic ecosystems	0.97	aquatic ecosystem	http://sweetontology.net/realmbiolbiome/aquaticecosystem
23703b6b-ee15-4512-b5b2-f441547e2edf	climate indicators	0.97	climate indicator	http://sweetontology.net/propindex/climateindicator
06c1281f-e306-4511-bdab-ed6c0694f0f9	volcanic eruptions	0.97	volcanic eruption	http://sweetontology.net/phengeolvolcano/volcaniceruption
ccf07d90-b3a3-43d3-9249-a494bb48d1b6	longshore currents	0.97	longshore current	http://sweetontology.net/phenoceandynamics/longshorecurrent
b677862b-7921-458f-a6db-0eb46469df33	hydrothermal vents	0.97	hydrothermal vent	http://sweetontology.net/realmoceanfloor/hydrothermalvent
46172bbe-8bf0-49a0-848f-129c089aeb8e	tectonic landforms	0.97	tectonic landform	http://sweetontology.net/realmlandtectonic/tectoniclandform
f66893ce-3ea6-4c52-bc27-bc322a41b748	seismic body waves	0.97	seismic body wave	http://sweetontology.net/phengeolseismicity/seismicbodywave
72304037-ce59-451a-beeb-4258f3db296a	vertical profiles	0.97	vertical profile	http://sweetontology.net/reprmathfunction/verticalprofile
b13a29a1-47a0-4d8b-a017-398b364dc202	topographic waves	0.97	topographic wave	http://sweetontology.net/phenwave/topographicwave
d5e72d73-22f6-4f4c-b937-b71d84960a1e	lenticular clouds	0.97	lenticular cloud	http://sweetontology.net/phenatmocloud/lenticularcloud
06180441-d4bb-4fed-b36a-9b3cb2cac0fe	tropical cyclones	0.97	tropical cyclone	http://sweetontology.net/phenatmopressure/tropicalcyclone
f75f9011-903e-4757-9fcf-fefac2599b59	diurnal movements	0.97	diurnal movement	http://sweetontology.net/phenecology/diurnalmovement
f6350232-b1c7-458c-bc43-bda357ebb6db	marine ecosystems	0.97	marine ecosystem	http://sweetontology.net/realmbiolbiome/marineecosystem
c736e45d-63f2-428b-abae-48f79d007703	volcanic deposits	0.97	volcanic deposit	http://sweetontology.net/matrsediment/volcanicdeposit
52325c6e-1084-43c1-83b2-278bbe0201c6	volcanic deposits	0.97	volcanic deposit	http://sweetontology.net/matrsediment/volcanicdeposit
79b0b1d3-5279-4ce5-a387-6ecb4ee2a335	cultural features	0.97	cultural feature	http://sweetontology.net/matrfacility/culturalfeature
00fc45e0-400d-4024-a82a-4d6544735f64	tropical cyclones	0.97	tropical cyclone	http://sweetontology.net/phenatmopressure/tropicalcyclone
ed75fb8f-cb96-448e-ada5-dc48fbd0ebb1	aeolian landforms	0.97	aeolian landform	http://sweetontology.net/realmlandaeolian/aeolianlandform
0cff6e4b-e42a-4565-89ff-350adf41ed69	coastal landforms	0.97	coastal landform	http://sweetontology.net/realmlandcoastal/coastallandform
bdc0bd86-a3a3-48fa-b1fb-4ca5d13d4dde	fluvial landforms	0.97	fluvial landform	http://sweetontology.net/realmlandfluvial/fluviallandform
b895f4b5-5273-49ef-883f-b67d9f199505	glacial landforms	0.97	glacial landform	http://sweetontology.net/realmlandglacial/glaciallandform
18ce5577-26e9-4b76-860b-1ba31cafa9d0	submarine canyons	0.97	submarine canyon	http://sweetontology.net/realmoceanfloor/submarinecanyon
3dd99ea6-51bd-4b78-bf2e-d5aeca7f5bc8	topographic waves	0.97	topographic wave	http://sweetontology.net/phenwave/topographicwave
2f4ccb5c-7b99-442c-9054-964070d95f7b	volcanic deposits	0.97	volcanic deposit	http://sweetontology.net/matrsediment/volcanicdeposit
9761565c-2126-49cd-b4c4-cd3bcb5dbbde	volcanic deposits	0.97	volcanic deposit	http://sweetontology.net/matrsediment/volcanicdeposit
26637389-f4f6-47a0-9c3d-17e93ab99dea	aeolian landforms	0.97	aeolian landform	http://sweetontology.net/realmlandaeolian/aeolianlandform
c58320e6-3f1d-4c36-9bee-6bad73404c21	coastal landforms	0.97	coastal landform	http://sweetontology.net/realmlandcoastal/coastallandform
cb5193ab-2d7a-4b35-b7ec-f16ce78ae270	fluvial landforms	0.97	fluvial landform	http://sweetontology.net/realmlandfluvial/fluviallandform
3c78951a-0293-4fb0-baff-ec7372fe784d	glacial landforms	0.97	glacial landform	http://sweetontology.net/realmlandglacial/glaciallandform
d220bbb1-410e-4b77-9663-78cb68c6b134	metamorphic rocks	0.97	metamorphic rock	http://sweetontology.net/matrrock/metamorphicrock
85353d7b-05d8-4c32-a5b2-065f1f22f026	sedimentary rocks	0.97	sedimentary rock	http://sweetontology.net/matrrock/sedimentaryrock
6520897f-c6b6-432e-b7d5-e99b33e6932e	mountain breezes	0.97	mountain breeze	http://sweetontology.net/phenatmowindmesoscale/mountainbreeze
ab7eb13f-5fcb-4afa-8819-c37d36feeec1	coccolithophores	0.97	coccolithophore	http://sweetontology.net/matrmicrobiota/coccolithophore
e88cc54b-7a4b-4680-b441-4d10a4534cd9	coccolithophores	0.97	coccolithophore	http://sweetontology.net/matrmicrobiota/coccolithophore
fb93d937-c17c-45d0-a9e3-ca5c8a800ca8	human dimensions	0.97	human dimension	http://sweetontology.net/humanknowledgedomain/humandimension
69ff701a-674e-4b63-bb93-6ebe6cd95281	suspended solids	0.97	suspended solid	http://sweetontology.net/matr/suspendedsolid
bcf6975f-2a21-4a6c-9286-fb8f85d00901	suspended solids	0.97	suspended solid	http://sweetontology.net/matr/suspendedsolid
ce4b2c6e-3d69-4cf1-8416-c36e5f9b1b2c	marine sediments	0.97	marine sediment	http://sweetontology.net/matrsediment/marinesediment
a3c25ed5-d3e4-4b86-bd9a-6f78d5d2bc07	dissolved solids	0.97	dissolved solid	http://sweetontology.net/matr/dissolvedsolid
718fb499-8c55-4fa6-9a07-ac9155d4bc9d	suspended solids	0.97	suspended solid	http://sweetontology.net/matr/suspendedsolid
9d8cb1dd-4b38-4b4e-8532-ab4eb72cd4ae	suspended solids	0.97	suspended solid	http://sweetontology.net/matr/suspendedsolid
eaeb5cdd-365f-4368-8e20-6defe111b3b4	streamfunctions	0.97	streamfunction	http://sweetontology.net/propdiffusivity/streamfunction
3dd9fd35-f1dd-4d25-b849-eeb7b64ab767	water resources	0.97	water resource	http://sweetontology.net/matrnaturalresource/waterresource
e5563c99-0fb6-43a9-8e20-6b47b1144394	nitrogen oxides	0.97	nitrogen oxide	http://sweetontology.net/matrcompound/nitrogenoxide
e82ebd1c-8241-4ca0-95a9-a6e1432519cd	nitrogen oxides	0.97	nitrogen oxide	http://sweetontology.net/matrcompound/nitrogenoxide
d7d48399-62ac-4eca-9c09-14b9094a9444	katabatic winds	0.97	katabatic wind	http://sweetontology.net/phenatmowindmesoscale/katabaticwind
b887d3e5-4280-43d2-a34e-0f63ac086b6a	teleconnections	0.97	teleconnection	http://sweetontology.net/phen/teleconnection
ee3e296f-fdc0-4695-95af-dbe63f43b679	water resources	0.97	water resource	http://sweetontology.net/matrnaturalresource/waterresource
128db882-0522-4a5e-ac69-81d05986a645	barrier islands	0.97	barrier island	http://sweetontology.net/realmlandcoastal/barrierisland
590aa85e-bbce-40b2-8ffb-53d80a61c51a	karst landforms	0.97	karst landform	http://sweetontology.net/realmlandfluvial/karstlandform
7e28f2e0-a641-4085-be07-366ed6e701f4	barrier islands	0.97	barrier island	http://sweetontology.net/realmlandcoastal/barrierisland
6e3135e9-6be6-4995-a5df-022f6a0cf45b	barrier islands	0.97	barrier island	http://sweetontology.net/realmlandcoastal/barrierisland
ac2d1035-1896-42c1-861b-042a917b6889	karst landforms	0.97	karst landform	http://sweetontology.net/realmlandfluvial/karstlandform
e453077b-b6f3-44f0-9f3d-4408bf9a69e5	magnetic storms	0.97	magnetic storm	http://sweetontology.net/phenhelio/magneticstorm
272700c5-d762-452b-8e9f-130e3a51efb5	drainage basins	0.97	drainage basin	http://sweetontology.net/realmlandfluvial/drainagebasin
5f55961d-45b8-4330-8eee-0b9a9eb4f309	anabatic winds	0.96	anabatic wind	http://sweetontology.net/phenatmowindmesoscale/anabaticwind
afeb9962-d3e8-4260-ab2b-e62e11099e31	coral deposits	0.96	coral deposit	http://sweetontology.net/matrnaturalresource/coraldeposit
47d6c670-db83-4975-b684-1be787811ac8	coral deposits	0.96	coral deposit	http://sweetontology.net/matrnaturalresource/coraldeposit
db692676-a2f6-4fd9-91b6-92ae4f9c04fd	communications	0.96	communication	http://sweetontology.net/matrequipment/communication
c77819e9-f62f-48dc-b924-e7a73b4dcda9	land resources	0.96	land resource	http://sweetontology.net/matrnaturalresource/landresource
58c12630-a889-44c1-a951-56bbbe9758c9	fracture zones	0.96	fracture zone	http://sweetontology.net/realmlandtectonic/fracturezone
510c5f78-e19e-4ce4-b59a-8937aeb84631	ocean currents	0.96	ocean current	http://sweetontology.net/phenoceandynamics/oceancurrent
54ab2e0e-8e36-48e8-b020-ea9a5b453373	tidal currents	0.96	tidal current	http://sweetontology.net/phenoceandynamics/tidalcurrent
296b7bc4-c031-48ea-bb6d-99f7c971c953	coral deposits	0.96	coral deposit	http://sweetontology.net/matrnaturalresource/coraldeposit
f7998303-d145-452d-bcff-770f62038909	isotope ratios	0.96	isotope ratio	http://sweetontology.net/propdimensionlessratio/isotoperatio
c3090318-c845-4242-bf2f-ff1631b88831	sulfur oxides	0.96	sulfur oxide	http://sweetontology.net/matrcompound/sulfuroxide
cc676fb2-cf17-413d-bb00-0b95d231f157	sulfur oxides	0.96	sulfur oxide	http://sweetontology.net/matrcompound/sulfuroxide
